Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
United Kingdom,20,826,GBR,0,0,94.03,169.7,,58756
"Tanzania, United Republic of",20,834,TZA,0,0,25.12,14.22,,4502
United States of America,20,840,USA,0,0,95.91,162.21,,274375
Burkina Faso,20,854,BFA,0,0,21.38,12.42,,1372
Uruguay,20,858,URY,0,0,75.05,121.02,,2185
Uzbekistan,20,860,UZB,0,0,27.79,29.15,,5022
Venezuela,20,862,VEN,0,0,47.1,55.8,,8301
Samoa,20,882,WSM,0,0,88.75,76.9,,75
Yemen,20,887,YEM,0,0,25.35,18.57,,2872
Zambia,20,894,ZMB,0,0,22.32,11.31,,1111
