Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Switzerland,10,756,CHE,0,0,1.4,3.01,,264
Syrian Arab Republic,10,760,SYR,0,0,0.16,0.12,,24
Tajikistan,10,762,TJK,0,0,0.51,0.38,,38
Thailand,10,764,THA,0,0,0.27,0.48,,337
Togo,10,768,TGO,0,0,0.77,0.47,,41
Trinidad and Tobago,10,780,TTO,0,0,0.79,1.21,,17
United Arab Emirates,10,784,ARE,0,0,0.21,0.12,,12
Tunisia,10,788,TUN,0,0,0.52,0.68,,82
Türkiye,10,792,TUR,0,0,0.24,0.3,,260
Turkmenistan,10,795,TKM,0,0,0.7,0.64,,40
Uganda,10,800,UGA,0,0,0.6,0.24,,116
Ukraine,10,804,UKR,0,0,0.45,0.85,,365
North Macedonia,10,807,MKD,0,0,0.34,0.62,,13
Egypt,10,818,EGY,0,0,0.38,0.33,,346
United Kingdom,10,826,GBR,0,0,1.5,2.82,,1929
"Tanzania, United Republic of",10,834,TZA,0,0,1.69,0.88,,556
United States of America,10,840,USA,0,0,1.54,2.7,,9024
Burkina Faso,10,854,BFA,0,0,0.84,0.52,,114
Uruguay,10,858,URY,0,0,1,1.74,,61
Uzbekistan,10,860,UZB,0,0,0.76,0.72,,247
Venezuela,10,862,VEN,0,0,0.95,1.08,,317
Samoa,10,882,WSM,0,0,0,0,,0
Yemen,10,887,YEM,0,0,0.12,0.07,,22
Zambia,10,894,ZMB,0,0,0.5,0.31,,61
