Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
United Arab Emirates,2,784,ARE,0,0,0.15,0.13,,13
Tunisia,2,788,TUN,0,0,0.28,0.34,,41
Türkiye,2,792,TUR,0,0,0.54,0.67,,572
Turkmenistan,2,795,TKM,0,0,0.2,0.18,,11
Uganda,2,800,UGA,0,0,0.41,0.19,,93
Ukraine,2,804,UKR,0,0,0.63,1.13,,487
North Macedonia,2,807,MKD,0,0,0.28,0.53,,11
Egypt,2,818,EGY,0,0,0.5,0.43,,452
United Kingdom,2,826,GBR,0,0,0.63,1.13,,776
"Tanzania, United Republic of",2,834,TZA,0,0,0.68,0.33,,211
United States of America,2,840,USA,0,0,0.85,1.52,,5094
Burkina Faso,2,854,BFA,0,0,0.87,0.48,,107
Uruguay,2,858,URY,0,0,0.53,0.94,,33
Uzbekistan,2,860,UZB,0,0,0.41,0.38,,131
Venezuela,2,862,VEN,0,0,0.46,0.52,,153
Samoa,2,882,WSM,0,0,0,0,,0
Yemen,2,887,YEM,0,0,0.94,0.56,,174
Zambia,2,894,ZMB,0,0,0.79,0.36,,71
