Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Romania,2,642,ROU,1,0,0.6,1.1,,102
Russian Federation,2,643,RUS,1,0,0.71,1.05,,709
Rwanda,2,646,RWA,1,0,0.42,0.27,,18
Saint Lucia,2,662,LCA,1,0,0,0,,0
Sao Tome and Principe,2,678,STP,1,0,0,0,,0
Saudi Arabia,2,682,SAU,1,0,0.19,0.19,,40
Senegal,2,686,SEN,1,0,0.64,0.32,,28
Serbia,2,688,SRB,1,0,0.53,1.11,,47
Sierra Leone,2,694,SLE,1,0,0,0,,0
Singapore,2,702,SGP,1,0,0.77,1.35,,42
Slovakia,2,703,SVK,1,0,0.59,1.02,,27
Viet Nam,2,704,VNM,1,0,0.46,0.51,,251
Slovenia,2,705,SVN,1,0,0.57,1.06,,11
Somalia,2,706,SOM,1,0,0.54,0.25,,21
South Africa,2,710,ZAF,1,0,0.75,0.58,,174
Zimbabwe,2,716,ZWE,1,0,0.68,0.36,,26
Spain,2,724,ESP,1,0,0.5,1.24,,285
South Sudan,2,728,SSD,1,0,0.7,0.36,,21
Sudan,2,729,SDN,1,0,0.52,0.27,,62
Suriname,2,740,SUR,1,0,0,0,,0
Eswatini,2,748,SWZ,1,0,0,0,,0
Sweden,2,752,SWE,1,0,0.62,1.21,,62
Switzerland,2,756,CHE,1,0,0.68,1.84,,80
Syrian Arab Republic,2,760,SYR,1,0,0.59,0.45,,44
Tajikistan,2,762,TJK,1,0,0.09,0.04,,2
Thailand,2,764,THA,1,0,0.54,0.83,,284
Togo,2,768,TGO,1,0,1.86,1.06,,46
Trinidad and Tobago,2,780,TTO,1,0,0.22,0.29,,2
United Arab Emirates,2,784,ARE,1,0,0.16,0.12,,8
Tunisia,2,788,TUN,1,0,0.29,0.35,,21
Türkiye,2,792,TUR,1,0,0.66,0.76,,319
Turkmenistan,2,795,TKM,1,0,0.28,0.23,,7
Uganda,2,800,UGA,1,0,0.58,0.25,,60
Ukraine,2,804,UKR,1,0,0.89,1.4,,280
North Macedonia,2,807,MKD,1,0,0.39,0.67,,7
Egypt,2,818,EGY,1,0,0.63,0.48,,259
United Kingdom,2,826,GBR,1,0,0.67,1.27,,430
"Tanzania, United Republic of",2,834,TZA,1,0,0.95,0.43,,136
United States of America,2,840,USA,1,0,0.96,1.79,,2958
Burkina Faso,2,854,BFA,1,0,0.36,0.3,,33
Uruguay,2,858,URY,1,0,0.67,1.06,,18
Uzbekistan,2,860,UZB,1,0,0.43,0.37,,63
Venezuela,2,862,VEN,1,0,0.54,0.58,,83
Samoa,2,882,WSM,1,0,0,0,,0
Yemen,2,887,YEM,1,0,0.75,0.45,,71
Zambia,2,894,ZMB,1,0,1.12,0.39,,38
