Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Switzerland,6,756,CHE,1,0,4.83,11.09,,483
Syrian Arab Republic,6,760,SYR,1,0,0.84,0.61,,59
Tajikistan,6,762,TJK,1,0,2.87,1.48,,74
Thailand,6,764,THA,1,0,4.82,8.06,,2746
Togo,6,768,TGO,1,0,4.5,2.01,,87
Trinidad and Tobago,6,780,TTO,1,0,2.41,3.6,,25
United Arab Emirates,6,784,ARE,1,0,1.14,0.36,,25
Tunisia,6,788,TUN,1,0,0.73,0.87,,52
Türkiye,6,792,TUR,1,0,1.48,1.72,,725
Turkmenistan,6,795,TKM,1,0,9.77,6.81,,208
Uganda,6,800,UGA,1,0,18.53,6.21,,1483
Ukraine,6,804,UKR,1,0,7.08,11.23,,2249
North Macedonia,6,807,MKD,1,0,1.7,2.88,,30
Egypt,6,818,EGY,1,0,2.06,1.59,,853
United Kingdom,6,826,GBR,1,0,8.8,19.2,,6504
"Tanzania, United Republic of",6,834,TZA,1,0,18.26,7.83,,2479
United States of America,6,840,USA,1,0,4.74,8.91,,14757
Burkina Faso,6,854,BFA,1,0,3.84,1.46,,161
Uruguay,6,858,URY,1,0,6.99,11.48,,194
Uzbekistan,6,860,UZB,1,0,5.36,4.1,,704
Venezuela,6,862,VEN,1,0,2.25,2.44,,351
Samoa,6,882,WSM,1,0,5.14,3.82,,4
Yemen,6,887,YEM,1,0,4.39,2.1,,329
Zambia,6,894,ZMB,1,0,9.1,3.36,,324
