Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Kenya,10,404,KEN,1,0,0.58,0.23,,65
"Korea, Democratic People Republic of",10,408,PRK,1,0,0.09,0.11,,14
"Korea, Republic of",10,410,KOR,1,0,0.29,0.56,,144
Kuwait,10,414,KWT,1,0,0.16,0.26,,7
Kyrgyzstan,10,417,KGZ,1,0,0.19,0.15,,5
"Lao People's Democratic Republic",10,418,LAO,1,0,0.12,0.11,,4
Lebanon,10,422,LBN,1,0,0.16,0.18,,6
Lesotho,10,426,LSO,1,0,0.14,0.09,,1
Latvia,10,428,LVA,1,0,0.46,0.94,,8
Liberia,10,430,LBR,1,0,0.49,0.3,,8
Libya,10,434,LBY,1,0,0.26,0.28,,10
Lithuania,10,440,LTU,1,0,0.42,0.81,,10
Luxembourg,10,442,LUX,1,0,0.71,1.23,,4
Madagascar,10,450,MDG,1,0,1.34,0.74,,108
Malawi,10,454,MWI,1,0,0.43,0.22,,22
Malaysia,10,458,MYS,1,0,0.13,0.15,,25
Maldives,10,462,MDV,1,0,0,0,,0
Mali,10,466,MLI,1,0,0.66,0.31,,33
Malta,10,470,MLT,1,0,0.48,1.35,,3
"France, Martinique",10,474,MTQ,1,0,0,0,,0
Mauritania,10,478,MRT,1,0,1.1,0.65,,16
Mauritius,10,480,MUS,1,0,0.38,0.64,,4
Mexico,10,484,MEX,1,0,0.23,0.24,,156
Mongolia,10,496,MNG,1,0,0.7,0.48,,8
Moldova,10,498,MDA,1,0,0.1,0.16,,3
Montenegro,10,499,MNE,1,0,0.77,1.29,,4
Morocco,10,504,MAR,1,0,0.67,0.74,,138
Mozambique,10,508,MOZ,1,0,0.15,0.12,,20
Oman,10,512,OMN,1,0,0.91,0.57,,20
Namibia,10,516,NAM,1,0,0.66,0.39,,5
Nepal,10,524,NPL,1,0,0.19,0.19,,26
The Netherlands,10,528,NLD,1,0,1.01,2,,172
New Caledonia,10,540,NCL,1,0,0,0,,0
Vanuatu,10,548,VUT,1,0,0,0,,0
New Zealand,10,554,NZL,1,0,0.62,1.2,,29
Nicaragua,10,558,NIC,1,0,0.12,0.09,,3
Niger,10,562,NER,1,0,1.43,0.69,,91
Nigeria,10,566,NGA,1,0,1.74,0.8,,880
Norway,10,578,NOR,1,0,0.58,1.08,,30
Pakistan,10,586,PAK,1,0,0.48,0.36,,428
Panama,10,591,PAN,1,0,0.2,0.22,,5
Papua New Guinea,10,598,PNG,1,0,2.44,1.1,,52
Paraguay,10,600,PRY,1,0,0.67,0.59,,22
Peru,10,604,PER,1,0,0.44,0.51,,86
Philippines,10,608,PHL,1,0,0.29,0.24,,135
Poland,10,616,POL,1,0,0.72,1.38,,253
Portugal,10,620,PRT,1,0,0.78,1.9,,91
Guinea-Bissau,10,624,GNB,1,0,0.46,0.2,,2
Timor-Leste,10,626,TLS,1,0,0,0,,0
Puerto Rico,10,630,PRI,1,0,0.73,1.42,,19
Qatar,10,634,QAT,1,0,0.28,0.18,,4
"France, La Réunion",10,638,REU,1,0,0.16,0.23,,1
Romania,10,642,ROU,1,0,0.73,1.37,,127
Russian Federation,10,643,RUS,1,0,0.41,0.6,,407
Rwanda,10,646,RWA,1,0,0.08,0.04,,3
Saint Lucia,10,662,LCA,1,0,0,0,,0
Sao Tome and Principe,10,678,STP,1,0,0,0,,0
Saudi Arabia,10,682,SAU,1,0,0.31,0.29,,60
Senegal,10,686,SEN,1,0,0.81,0.42,,36
Serbia,10,688,SRB,1,0,0.79,1.53,,65
Sierra Leone,10,694,SLE,1,0,0.06,0.05,,2
Singapore,10,702,SGP,1,0,0.71,1.38,,43
Slovakia,10,703,SVK,1,0,1.24,2.29,,61
Viet Nam,10,704,VNM,1,0,0.46,0.5,,247
Slovenia,10,705,SVN,1,0,0.15,0.29,,3
Somalia,10,706,SOM,1,0,0.44,0.2,,17
South Africa,10,710,ZAF,1,0,0.89,0.77,,231
Zimbabwe,10,716,ZWE,1,0,1.01,0.45,,33
Spain,10,724,ESP,1,0,0.66,1.32,,303
South Sudan,10,728,SSD,1,0,0.42,0.24,,14
Sudan,10,729,SDN,1,0,0.04,0.05,,12
Suriname,10,740,SUR,1,0,0,0,,0
Eswatini,10,748,SWZ,1,0,0.28,0.17,,1
Sweden,10,752,SWE,1,0,0.53,1.07,,55
Switzerland,10,756,CHE,1,0,0.9,1.91,,83
Syrian Arab Republic,10,760,SYR,1,0,0.15,0.11,,11
Tajikistan,10,762,TJK,1,0,0.6,0.44,,22
Thailand,10,764,THA,1,0,0.3,0.49,,168
Togo,10,768,TGO,1,0,1.26,0.74,,32
