Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Mauritania,7,478,MRT,0,0,5.22,3.02,,148
Mauritius,7,480,MUS,0,0,5.72,9.88,,126
Mexico,7,484,MEX,0,0,6.29,7.23,,9516
Mongolia,7,496,MNG,0,0,35.49,29.6,,1000
Moldova,7,498,MDA,0,0,9.57,15.97,,641
Montenegro,7,499,MNE,0,0,3.94,7.96,,50
Morocco,7,504,MAR,0,0,5.45,6.23,,2355
Mozambique,7,508,MOZ,0,0,0.81,0.38,,126
Oman,7,512,OMN,0,0,8.2,4.6,,245
Namibia,7,516,NAM,0,0,2.47,1.59,,42
Nepal,7,524,NPL,0,0,6.54,5.69,,1720
The Netherlands,7,528,NLD,0,0,4.33,10.72,,1845
New Caledonia,7,540,NCL,0,0,8.43,12.37,,36
Vanuatu,7,548,VUT,0,0,3.5,2.18,,7
New Zealand,7,554,NZL,0,0,5,10.15,,497
Nicaragua,7,558,NIC,0,0,9.08,8.35,,566
Niger,7,562,NER,0,0,3.14,1.56,,406
Nigeria,7,566,NGA,0,0,1.82,0.86,,1857
Norway,7,578,NOR,0,0,4.22,9.42,,519
Pakistan,7,586,PAK,0,0,3.51,2.6,,5968
Panama,7,591,PAN,0,0,8.75,11.15,,496
Papua New Guinea,7,598,PNG,0,0,8.1,4.84,,450
Paraguay,7,600,PRY,0,0,6.35,6.3,,460
Peru,7,604,PER,0,0,14.31,18.94,,6380
Philippines,7,608,PHL,0,0,4.17,3.69,,4155
Poland,7,616,POL,0,0,8.13,18.44,,6959
Portugal,7,620,PRT,0,0,12.8,36.17,,3668
Guinea-Bissau,7,624,GNB,0,0,5.37,2.62,,54
Timor-Leste,7,626,TLS,0,0,3.2,2.12,,29
Puerto Rico,7,630,PRI,0,0,2.78,7.56,,214
Qatar,7,634,QAT,0,0,3.51,1.78,,53
"France, La Réunion",7,638,REU,0,0,9.83,17.29,,157
Romania,7,642,ROU,0,0,8.89,20.09,,3823
Russian Federation,7,643,RUS,0,0,13.66,26.67,,38883
Rwanda,7,646,RWA,0,0,8.19,4.79,,651
Saint Lucia,7,662,LCA,0,0,8.64,14.05,,26
Sao Tome and Principe,7,678,STP,0,0,11.14,7.03,,16
Saudi Arabia,7,682,SAU,0,0,2.7,2.12,,761
Senegal,7,686,SEN,0,0,7.24,3.85,,680
Serbia,7,688,SRB,0,0,7.06,15.06,,1303
Sierra Leone,7,694,SLE,0,0,2.57,1.59,,132
Singapore,7,702,SGP,0,0,7.98,16.07,,955
Slovakia,7,703,SVK,0,0,6.6,14.56,,795
Viet Nam,7,704,VNM,0,0,13.4,16.45,,16277
Slovenia,7,705,SVN,0,0,8.44,21.61,,449
Somalia,7,706,SOM,0,0,4.97,2.32,,391
South Africa,7,710,ZAF,0,0,3.58,3.16,,1919
Zimbabwe,7,716,ZWE,0,0,10.33,4.9,,751
Spain,7,724,ESP,0,0,5.96,15.35,,7173
South Sudan,7,728,SSD,0,0,4.01,2.19,,255
Sudan,7,729,SDN,0,0,2.38,1.4,,642
Suriname,7,740,SUR,0,0,4.57,5.36,,32
Eswatini,7,748,SWZ,0,0,1.33,0.68,,8
Sweden,7,752,SWE,0,0,3.64,8.52,,871
Switzerland,7,756,CHE,0,0,5.09,11.84,,1039
Syrian Arab Republic,7,760,SYR,0,0,4.81,3.72,,721
Tajikistan,7,762,TJK,0,0,19.43,12,,1195
Thailand,7,764,THA,0,0,3.31,5.83,,4089
Togo,7,768,TGO,0,0,5.42,2.79,,242
Trinidad and Tobago,7,780,TTO,0,0,3.97,6.68,,94
United Arab Emirates,7,784,ARE,0,0,3.85,1.63,,164
Tunisia,7,788,TUN,0,0,3.51,4.52,,545
Türkiye,7,792,TUR,0,0,11.67,14.93,,12773
Turkmenistan,7,795,TKM,0,0,12.07,10.05,,623
Uganda,7,800,UGA,0,0,3.26,1.26,,608
Ukraine,7,804,UKR,0,0,9.48,18.58,,8026
North Macedonia,7,807,MKD,0,0,9.49,17.78,,370
Egypt,7,818,EGY,0,0,3.64,3.09,,3285
United Kingdom,7,826,GBR,0,0,3.61,8.81,,6034
"Tanzania, United Republic of",7,834,TZA,0,0,4.19,1.92,,1215
United States of America,7,840,USA,0,0,4.07,7.63,,25554
Burkina Faso,7,854,BFA,0,0,3.9,1.64,,363
Uruguay,7,858,URY,0,0,9.22,17.28,,604
Uzbekistan,7,860,UZB,0,0,10.15,8.88,,3053
Venezuela,7,862,VEN,0,0,7.52,8.94,,2617
Samoa,7,882,WSM,0,0,11.7,9.39,,19
Yemen,7,887,YEM,0,0,5.89,2.99,,932
Zambia,7,894,ZMB,0,0,3.89,1.57,,305
