code,country,both,male,female
764,Thailand,37.44,,37.44
768,Togo,32.93,,32.93
780,Trinidad and Tobago,54.0,,54.0
784,United Arab Emirates,57.05,,57.05
788,Tunisia,36.16,,36.16
792,Türkiye,46.77,,46.77
795,Turkmenistan,31.13,,31.13
800,Uganda,23.34,,23.34
804,Ukraine,43.08,,43.08
807,North Macedonia,65.28,,65.28
818,Egypt,55.4,,55.4
826,United Kingdom,94.03,,94.03
834,"Tanzania, United Republic of",25.12,,25.12
840,United States of America,95.91,,95.91
854,Burkina Faso,21.38,,21.38
858,Uruguay,75.05,,75.05
860,Uzbekistan,27.79,,27.79
862,Venezuela,47.1,,47.1
882,Samoa,88.75,,88.75
887,Yemen,25.35,,25.35
894,Zambia,22.32,,22.32
